IP,Time,URL,Staus
10.130.2.1/694,30/Nov/2017:13:06:33,GET /description.php?id=58 HTTP/1.1,200
10.131.2.1/8000,30/Nov/2017:13:06:33,GET /archive.php HTTP/1.1,200
10.129.2.1/5348,30/Nov/2017:13:06:33,GET /description.php?id=62 HTTP/1.1,200
10.128.2.1/7327,30/Nov/2017:13:06:33,GET /archive.php HTTP/1.1,200
10.130.2.1/6679,30/Nov/2017:13:06:35,GET /submit.php?id=58 HTTP/1.1,200
10.130.2.1/6770,30/Nov/2017:13:06:37,GET /submit.php?id=67 HTTP/1.1,200
10.131.2.1/6972,30/Nov/2017:13:06:38,GET / HTTP/1.1,200
10.130.2.1/839,30/Nov/2017:13:06:38,GET /home.php HTTP/1.1,200
10.131.2.1/4184,30/Nov/2017:13:06:44,GET /archive.php HTTP/1.1,200
10.131.2.1/5086,30/Nov/2017:13:06:53,GET /allsubmission.php HTTP/1.1,200
10.131.2.1/8794,30/Nov/2017:13:07:16,GET /archive.php HTTP/1.1,200
10.131.2.1/7196,30/Nov/2017:13:07:34,GET /description.php?id=63 HTTP/1.1,200
10.131.2.1/8199,30/Nov/2017:13:11:49,GET / HTTP/1.1,200
10.131.2.1/5117,30/Nov/2017:13:11:52,GET /archive.php HTTP/1.1,200
10.131.2.1/33,30/Nov/2017:13:11:55,GET /description.php?id=63 HTTP/1.1,200
10.131.2.1/8758,30/Nov/2017:13:11:58,GET /submit.php?id=63 HTTP/1.1,200
10.130.2.1/1942,30/Nov/2017:13:12:03,POST /pcompile.php HTTP/1.1,200
10.130.2.1/1826,30/Nov/2017:13:12:05,POST /allsubmission.php HTTP/1.1,200
10.131.2.1/7197,30/Nov/2017:13:12:07,GET / HTTP/1.1,302
10.128.2.1/9163,30/Nov/2017:13:12:07,GET /login.php HTTP/1.1,200
10.128.2.1/8022,30/Nov/2017:13:12:08,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1/2479,30/Nov/2017:13:12:08,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/313,30/Nov/2017:13:12:08,GET /css/normalize.css HTTP/1.1,200
10.131.2.1/6967,30/Nov/2017:13:12:08,GET /css/main.css HTTP/1.1,200
10.128.2.1/2907,30/Nov/2017:13:12:08,GET /css/style.css HTTP/1.1,200
10.129.2.1/5611,30/Nov/2017:13:12:08,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/8492,30/Nov/2017:13:12:09,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1/7452,30/Nov/2017:13:12:09,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/3489,30/Nov/2017:13:12:13,GET /description.php?name=The%20Triangle HTTP/1.1,200
10.128.2.1/370,30/Nov/2017:13:12:19,GET / HTTP/1.1,200
10.128.2.1/8488,30/Nov/2017:13:12:23,GET /archive.php HTTP/1.1,200
10.128.2.1/6384,30/Nov/2017:13:12:31,GET /description.php?id=68 HTTP/1.1,200
10.130.2.1/2522,30/Nov/2017:13:15:17,GET / HTTP/1.1,200
10.130.2.1/1801,30/Nov/2017:13:15:21,GET /archive.php HTTP/1.1,200
10.130.2.1/7101,30/Nov/2017:13:15:37,GET /description.php?id=68 HTTP/1.1,200
10.130.2.1/2498,30/Nov/2017:13:15:41,GET /submit.php?id=68 HTTP/1.1,200
10.130.2.1/8395,30/Nov/2017:13:15:45,POST /pcompile.php HTTP/1.1,200
10.130.2.1/1285,30/Nov/2017:13:15:54,POST /allsubmission.php HTTP/1.1,200
10.130.2.1/7253,30/Nov/2017:13:16:55,GET /allsubmission.php?page=2 HTTP/1.1,200
10.130.2.1/6026,30/Nov/2017:13:17:17,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,200
10.131.2.1/9985,30/Nov/2017:13:17:19,GET / HTTP/1.1,200
10.131.2.1/670,30/Nov/2017:13:17:19,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.131.2.1/9064,30/Nov/2017:13:17:24,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.128.2.1/5968,30/Nov/2017:13:17:25,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.2.1/8859,30/Nov/2017:13:17:58,GET / HTTP/1.1,302
10.131.0.1/3896,30/Nov/2017:13:17:58,GET /login.php HTTP/1.1,200
10.130.2.1/1080,30/Nov/2017:13:17:59,GET /css/normalize.css HTTP/1.1,200
10.131.0.1/7851,30/Nov/2017:13:17:59,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1/9653,30/Nov/2017:13:17:59,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/9741,30/Nov/2017:13:17:59,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1/3798,30/Nov/2017:13:17:59,GET /css/main.css HTTP/1.1,200
10.131.0.1/544,30/Nov/2017:13:17:59,GET /css/style.css HTTP/1.1,200
10.129.2.1/7337,30/Nov/2017:13:17:59,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/6621,30/Nov/2017:13:18:00,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.131.0.1/5353,30/Nov/2017:13:18:01,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/9545,30/Nov/2017:13:20:59,GET /allsubmission.php HTTP/1.1,200
10.130.2.1/143,30/Nov/2017:13:21:12,GET /description.php?name=Many%20a%20little%20makes%20a%20mickle HTTP/1.1,200
10.130.2.1/2506,30/Nov/2017:13:21:17,GET /submit.php?id=68 HTTP/1.1,200
10.128.2.1/392,30/Nov/2017:13:21:24,POST /pcompile.php HTTP/1.1,200
10.128.2.1/8308,30/Nov/2017:13:21:32,POST /allsubmission.php HTTP/1.1,200
10.128.2.1/7290,30/Nov/2017:13:21:48,GET /archive.php HTTP/1.1,200
10.128.2.1/643,30/Nov/2017:13:21:51,GET /description.php?id=60 HTTP/1.1,200
10.128.2.1/385,30/Nov/2017:13:22:18,GET /archive.php HTTP/1.1,200
10.131.0.1/1322,30/Nov/2017:13:22:26,GET /description.php?id=71 HTTP/1.1,200
10.128.2.1/4762,30/Nov/2017:13:22:50,GET / HTTP/1.1,302
10.131.2.1/2921,30/Nov/2017:13:22:50,GET /login.php HTTP/1.1,200
10.131.2.1/1159,30/Nov/2017:13:22:51,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1/693,30/Nov/2017:13:22:51,GET /css/font-awesome.min.css HTTP/1.1,200
10.129.2.1/8449,30/Nov/2017:13:22:51,GET /css/normalize.css HTTP/1.1,200
10.130.2.1/9961,30/Nov/2017:13:22:51,GET /css/style.css HTTP/1.1,200
10.129.2.1/9825,30/Nov/2017:13:22:51,GET /css/main.css HTTP/1.1,200
10.129.2.1/1593,30/Nov/2017:13:22:51,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1/5014,30/Nov/2017:13:22:51,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1/6253,30/Nov/2017:13:22:52,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.129.2.1/1375,30/Nov/2017:13:22:55,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1/2676,30/Nov/2017:13:23:01,GET /profile.php?user=shawon HTTP/1.1,200
10.129.2.1/2365,30/Nov/2017:13:23:02,GET /js/jquery.min.js HTTP/1.1,206
10.128.2.1/7277,30/Nov/2017:13:23:03,GET /js/chart.min.js HTTP/1.1,206
10.129.2.1/935,30/Nov/2017:13:23:03,GET /js/jquery.min.js HTTP/1.1,206
10.128.2.1/4429,30/Nov/2017:13:23:04,GET /js/chart.min.js HTTP/1.1,206
10.131.0.1/4117,30/Nov/2017:13:23:12,GET /sign.php HTTP/1.1,200
10.131.2.1/4723,30/Nov/2017:13:23:53,POST /action.php HTTP/1.1,302
10.131.2.1/3004,30/Nov/2017:13:23:55,GET /login.php HTTP/1.1,200
10.129.2.1/1372,30/Nov/2017:13:24:09,POST /process.php HTTP/1.1,302
10.129.2.1/8947,30/Nov/2017:13:24:09,GET /home.php HTTP/1.1,200
10.130.2.1/75,30/Nov/2017:13:24:09,GET /js/vendor/moment.min.js HTTP/1.1,200
10.129.2.1/9066,30/Nov/2017:13:24:09,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.129.2.1/251,30/Nov/2017:13:24:23,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.129.2.1/369,30/Nov/2017:13:24:23,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1/5262,30/Nov/2017:13:24:35,GET / HTTP/1.1,200
10.130.2.1/4715,30/Nov/2017:13:24:56,GET /contest.php HTTP/1.1,200
10.130.2.1/8405,30/Nov/2017:13:25:05,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.130.2.1/2463,30/Nov/2017:13:25:05,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.129.2.1/3848,30/Nov/2017:13:25:48,GET /archive.php HTTP/1.1,200
10.129.2.1/773,30/Nov/2017:13:25:50,GET /archive.php?page=2 HTTP/1.1,200
10.129.2.1/7719,30/Nov/2017:13:25:52,GET /description.php?id=73 HTTP/1.1,200
10.129.2.1/8891,30/Nov/2017:13:25:54,GET /submit.php?id=73 HTTP/1.1,200
10.129.2.1/66,30/Nov/2017:13:25:57,GET /home.php HTTP/1.1,200
10.129.2.1/2853,30/Nov/2017:13:38:43,GET / HTTP/1.1,302
10.129.2.1/7474,30/Nov/2017:13:38:43,GET /login.php HTTP/1.1,200
10.129.2.1/7635,30/Nov/2017:13:38:44,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/3091,30/Nov/2017:13:38:44,GET /css/main.css HTTP/1.1,200
10.131.2.1/5019,30/Nov/2017:13:38:44,GET /css/style.css HTTP/1.1,200
10.128.2.1/4345,30/Nov/2017:13:38:44,GET /css/normalize.css HTTP/1.1,200
10.131.0.1/1109,30/Nov/2017:13:38:44,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1/7435,30/Nov/2017:13:38:44,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/8804,30/Nov/2017:13:38:44,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1/4610,30/Nov/2017:13:38:44,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/7476,30/Nov/2017:13:38:46,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/2368,30/Nov/2017:13:39:45,GET / HTTP/1.1,302
10.130.2.1/9635,30/Nov/2017:13:39:45,GET /login.php HTTP/1.1,200
10.130.2.1/1410,30/Nov/2017:13:39:45,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1/8569,30/Nov/2017:13:39:45,GET /css/style.css HTTP/1.1,200
10.131.2.1/6284,30/Nov/2017:13:39:45,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/1008,30/Nov/2017:13:39:45,GET /css/main.css HTTP/1.1,200
10.131.2.1/850,30/Nov/2017:13:39:45,GET /css/bootstrap.min.css HTTP/1.1,200
10.130.2.1/7135,30/Nov/2017:13:39:45,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.129.2.1/9716,30/Nov/2017:13:39:45,GET /css/normalize.css HTTP/1.1,200
10.129.2.1/9950,30/Nov/2017:13:39:45,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/88,30/Nov/2017:13:39:45,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.128.2.1/6088,30/Nov/2017:13:40:21,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200
10.128.2.1/5254,30/Nov/2017:13:49:45,GET / HTTP/1.1,302
10.131.2.1/9031,30/Nov/2017:13:49:46,GET /login.php HTTP/1.1,200
10.131.2.1/912,30/Nov/2017:13:49:47,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1/5494,30/Nov/2017:13:49:49,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.0.1/1404,30/Nov/2017:13:49:50,GET /css/normalize.css HTTP/1.1,200
10.131.2.1/6131,30/Nov/2017:13:49:50,GET /css/main.css HTTP/1.1,200
10.130.2.1/9262,30/Nov/2017:13:49:51,GET /css/style.css HTTP/1.1,200
10.128.2.1/1068,30/Nov/2017:13:49:51,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1/274,30/Nov/2017:13:49:54,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.0.1/3980,30/Nov/2017:13:49:55,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/2814,30/Nov/2017:13:51:19,GET / HTTP/1.1,302
10.130.2.1/7807,30/Nov/2017:13:51:19,GET /login.php HTTP/1.1,200
10.131.2.1/4384,30/Nov/2017:14:05:08,GET / HTTP/1.1,302
10.128.2.1/8478,30/Nov/2017:14:05:09,GET /login.php HTTP/1.1,200
10.131.2.1/6513,30/Nov/2017:14:05:09,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1/9034,30/Nov/2017:14:05:09,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.0.1/5300,30/Nov/2017:14:05:09,GET /css/normalize.css HTTP/1.1,200
10.131.2.1/5301,30/Nov/2017:14:05:09,GET /css/main.css HTTP/1.1,200
10.131.0.1/829,30/Nov/2017:14:05:10,GET /css/style.css HTTP/1.1,200
10.131.2.1/7745,30/Nov/2017:14:05:10,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/5755,30/Nov/2017:14:05:10,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1/9711,30/Nov/2017:14:05:10,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1/7947,30/Nov/2017:14:05:16,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.128.2.1/1792,30/Nov/2017:14:05:40,GET /sign.php HTTP/1.1,200
10.128.2.1/8440,30/Nov/2017:14:06:04,POST /action.php HTTP/1.1,302
10.128.2.1/5849,30/Nov/2017:14:06:06,GET /login.php HTTP/1.1,200
10.128.2.1/9223,30/Nov/2017:14:06:15,POST /process.php HTTP/1.1,302
10.130.2.1/1606,30/Nov/2017:14:06:16,GET /home.php HTTP/1.1,200
10.131.0.1/377,30/Nov/2017:14:06:16,POST /process.php HTTP/1.1,302
10.131.0.1/6629,30/Nov/2017:14:06:17,GET /home.php HTTP/1.1,200
10.131.0.1/9878,30/Nov/2017:14:06:17,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.130.2.1/9938,30/Nov/2017:14:06:17,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1/1798,30/Nov/2017:14:06:34,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.0.1/5257,30/Nov/2017:14:06:35,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1/1404,30/Nov/2017:14:06:41,GET /home.php HTTP/1.1,200
10.130.2.1/6644,30/Nov/2017:14:16:47,GET / HTTP/1.1,200
10.130.2.1/2472,30/Nov/2017:14:17:02,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1/8616,30/Nov/2017:14:17:05,GET /contestsubmission.php?id=16 HTTP/1.1,200
10.130.2.1/5451,30/Nov/2017:14:17:08,GET /home.php HTTP/1.1,200
10.131.0.1/9368,30/Nov/2017:14:18:10,GET /home.php HTTP/1.1,200
10.131.0.1/2501,30/Nov/2017:14:18:10,GET /img/ruet.png HTTP/1.1,304
10.130.2.1/4727,30/Nov/2017:14:26:05,GET / HTTP/1.1,302
10.130.2.1/2447,30/Nov/2017:14:26:05,GET /login.php HTTP/1.1,200
10.130.2.1/7310,30/Nov/2017:14:26:05,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1/937,30/Nov/2017:14:26:05,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/2024,30/Nov/2017:14:26:05,GET /css/normalize.css HTTP/1.1,200
10.128.2.1/7314,30/Nov/2017:14:26:05,GET /css/main.css HTTP/1.1,200
10.131.2.1/7302,30/Nov/2017:14:26:05,GET /css/style.css HTTP/1.1,200
10.131.0.1/2978,30/Nov/2017:14:26:05,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/8622,30/Nov/2017:14:26:06,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1/8825,30/Nov/2017:14:26:06,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.130.2.1/2977,30/Nov/2017:14:26:07,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/3888,30/Nov/2017:14:26:12,GET /sign.php HTTP/1.1,200
10.131.0.1/7130,30/Nov/2017:14:26:49,POST /action.php HTTP/1.1,302
10.131.0.1/3082,30/Nov/2017:14:26:51,GET /login.php HTTP/1.1,200
10.131.0.1/300,30/Nov/2017:14:27:00,POST /process.php HTTP/1.1,302
10.131.0.1/4139,30/Nov/2017:14:27:00,GET /home.php HTTP/1.1,200
10.131.0.1/1473,30/Nov/2017:14:27:01,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.128.2.1/2377,30/Nov/2017:14:27:01,GET /js/vendor/moment.min.js HTTP/1.1,200
10.128.2.1/8274,30/Nov/2017:14:27:15,GET /contest.php HTTP/1.1,200
10.131.2.1/1348,30/Nov/2017:14:27:44,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.130.2.1/398,30/Nov/2017:14:27:45,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1/338,30/Nov/2017:14:27:52,GET / HTTP/1.1,302
10.128.2.1/9178,30/Nov/2017:14:27:53,GET /login.php HTTP/1.1,200
10.128.2.1/4923,30/Nov/2017:14:27:53,GET /css/bootstrap.min.css HTTP/1.1,200
10.128.2.1/9736,30/Nov/2017:14:27:53,GET /css/font-awesome.min.css HTTP/1.1,200
10.131.2.1/4763,30/Nov/2017:14:27:53,GET /css/normalize.css HTTP/1.1,200
10.129.2.1/1859,30/Nov/2017:14:27:53,GET /css/style.css HTTP/1.1,200
10.131.0.1/722,30/Nov/2017:14:27:53,GET /css/main.css HTTP/1.1,200
10.130.2.1/6309,30/Nov/2017:14:27:53,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.2.1/8247,30/Nov/2017:14:27:54,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.129.2.1/1641,30/Nov/2017:14:27:54,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1/8319,30/Nov/2017:14:27:55,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/9852,30/Nov/2017:14:28:00,GET /archive.php HTTP/1.1,200
10.128.2.1/1351,30/Nov/2017:14:28:03,GET /sign.php HTTP/1.1,200
10.130.2.1/4073,30/Nov/2017:14:28:21,GET /description.php?id=72 HTTP/1.1,200
10.128.2.1/6967,30/Nov/2017:14:28:26,GET /archive.php HTTP/1.1,200
10.128.2.1/7448,30/Nov/2017:14:28:26,POST /action.php HTTP/1.1,302
10.129.2.1/5533,30/Nov/2017:14:28:27,GET /login.php HTTP/1.1,200
10.128.2.1/1882,30/Nov/2017:14:28:27,GET /description.php?id=67 HTTP/1.1,200
10.129.2.1/5090,30/Nov/2017:14:28:30,POST /process.php HTTP/1.1,302
10.129.2.1/2264,30/Nov/2017:14:28:30,GET /home.php HTTP/1.1,200
10.128.2.1/2288,30/Nov/2017:14:28:31,GET /archive.php HTTP/1.1,200
10.129.2.1/6561,30/Nov/2017:14:28:31,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.129.2.1/7521,30/Nov/2017:14:28:31,GET /js/vendor/moment.min.js HTTP/1.1,200
10.128.2.1/8522,30/Nov/2017:14:28:32,GET /description.php?id=55 HTTP/1.1,200
10.128.2.1/6233,30/Nov/2017:14:28:42,GET /home.php HTTP/1.1,200
10.129.2.1/4663,30/Nov/2017:14:28:50,GET /contest.php HTTP/1.1,200
10.129.2.1/2104,30/Nov/2017:14:28:54,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.129.2.1/6622,30/Nov/2017:14:28:54,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.128.2.1/8559,30/Nov/2017:14:29:07,GET /profile.php?user=Goni HTTP/1.1,200
10.131.0.1/9892,30/Nov/2017:14:29:07,GET /js/chart.min.js HTTP/1.1,200
10.129.2.1/6046,30/Nov/2017:14:29:07,GET /js/jquery.min.js HTTP/1.1,200
10.131.0.1/8241,30/Nov/2017:14:33:22,GET /sign.php HTTP/1.1,200
10.131.0.1/4210,30/Nov/2017:14:33:59,POST /action.php HTTP/1.1,302
10.131.0.1/3592,30/Nov/2017:14:34:00,GET /login.php HTTP/1.1,200
10.131.0.1/7942,30/Nov/2017:14:34:30,POST /process.php HTTP/1.1,302
10.131.0.1/6530,30/Nov/2017:14:34:31,GET /home.php HTTP/1.1,200
10.131.0.1/3581,30/Nov/2017:14:34:31,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.0.1/1765,30/Nov/2017:14:34:31,GET /js/vendor/moment.min.js HTTP/1.1,200
10.130.2.1/1118,30/Nov/2017:14:37:22,GET /favicon.ico HTTP/1.1,404
10.130.2.1/3998,30/Nov/2017:14:38:57,GET / HTTP/1.1,302
10.128.2.1/6657,30/Nov/2017:14:38:57,GET /login.php HTTP/1.1,200
10.128.2.1/9230,30/Nov/2017:14:38:58,GET /css/bootstrap.min.css HTTP/1.1,200
10.129.2.1/5987,30/Nov/2017:14:38:58,GET /css/font-awesome.min.css HTTP/1.1,200
10.130.2.1/486,30/Nov/2017:14:38:59,GET /css/normalize.css HTTP/1.1,200
10.128.2.1/8062,30/Nov/2017:14:38:59,GET /css/main.css HTTP/1.1,200
10.131.2.1/2402,30/Nov/2017:14:38:59,GET /css/style.css HTTP/1.1,200
10.129.2.1/840,30/Nov/2017:14:38:59,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.130.2.1/6640,30/Nov/2017:14:38:59,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.128.2.1/7717,30/Nov/2017:14:38:59,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1/5542,30/Nov/2017:14:39:21,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.130.2.1/3330,30/Nov/2017:14:39:28,GET /sign.php HTTP/1.1,200
10.131.2.1/1032,30/Nov/2017:14:39:59,POST /action.php HTTP/1.1,302
10.131.2.1/9454,30/Nov/2017:14:40:01,GET /login.php HTTP/1.1,200
10.131.2.1/2981,30/Nov/2017:14:40:17,POST /process.php HTTP/1.1,302
10.131.2.1/8872,30/Nov/2017:14:40:18,GET /home.php HTTP/1.1,200
10.131.2.1/4132,30/Nov/2017:14:40:18,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.130.2.1/9191,30/Nov/2017:14:40:18,GET /js/vendor/moment.min.js HTTP/1.1,200
10.128.2.1/1034,30/Nov/2017:14:42:36,GET / HTTP/1.1,302
10.129.2.1/7715,30/Nov/2017:14:42:36,GET /login.php HTTP/1.1,200
10.129.2.1/8,30/Nov/2017:14:42:37,GET /css/bootstrap.min.css HTTP/1.1,200
10.131.2.1/8890,30/Nov/2017:14:42:37,GET /css/font-awesome.min.css HTTP/1.1,200
10.128.2.1/8426,30/Nov/2017:14:42:37,GET /css/main.css HTTP/1.1,200
10.128.2.1/7171,30/Nov/2017:14:42:37,GET /js/vendor/modernizr-2.8.3.min.js HTTP/1.1,200
10.131.0.1/1672,30/Nov/2017:14:42:37,GET /css/style.css HTTP/1.1,200
10.129.2.1/3785,30/Nov/2017:14:42:37,GET /css/normalize.css HTTP/1.1,200
10.128.2.1/8148,30/Nov/2017:14:42:38,GET /js/vendor/jquery-1.12.0.min.js HTTP/1.1,200
10.131.2.1/6482,30/Nov/2017:14:42:39,GET /bootstrap-3.3.7/js/bootstrap.min.js HTTP/1.1,200
10.128.2.1/2917,30/Nov/2017:14:43:07,GET / HTTP/1.1,302
10.128.2.1/4976,30/Nov/2017:14:43:07,GET /login.php HTTP/1.1,200
10.131.2.1/6902,30/Nov/2017:14:43:11,GET /fonts/fontawesome-webfont.woff2?v=4.6.3 HTTP/1.1,200
10.129.2.1/4727,30/Nov/2017:14:43:14,GET /sign.php HTTP/1.1,200
10.129.2.1/7727,30/Nov/2017:14:43:14,GET /fonts/fontawesome-webfont.woff?v=4.6.3 HTTP/1.1,200
10.129.2.1/897,30/Nov/2017:14:44:10,POST /action.php HTTP/1.1,302
10.129.2.1/5240,30/Nov/2017:14:44:13,GET /login.php HTTP/1.1,200
10.131.2.1/6072,30/Nov/2017:14:45:16,POST /process.php HTTP/1.1,302
10.131.2.1/7973,30/Nov/2017:14:45:16,GET /home.php HTTP/1.1,200
10.131.2.1/3469,30/Nov/2017:14:45:17,GET /bootstrap-3.3.7/js/bootstrap.js HTTP/1.1,200
10.131.2.1/6301,30/Nov/2017:14:45:17,GET /js/vendor/moment.min.js HTTP/1.1,200
10.131.0.1/395,30/Nov/2017:14:46:19,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.0.1/8220,30/Nov/2017:14:46:20,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.130.2.1/4297,30/Nov/2017:14:51:17,GET /contest.php HTTP/1.1,200
10.131.0.1/2906,30/Nov/2017:14:52:27,GET /logout.php HTTP/1.1,302
10.131.0.1/3563,30/Nov/2017:14:52:27,GET /login.php HTTP/1.1,200
10.131.0.1/9318,30/Nov/2017:14:52:41,POST /process.php HTTP/1.1,302
10.131.0.1/6635,30/Nov/2017:14:52:41,GET /home.php HTTP/1.1,200
10.131.0.1/9808,30/Nov/2017:14:52:44,GET /contestproblem.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,302
10.131.0.1/5075,30/Nov/2017:14:52:46,GET /countdown.php?name=RUET%20OJ%20Server%20Testing%20Contest HTTP/1.1,200
10.131.0.1/6946,30/Nov/2017:14:52:52,GET /logout.php HTTP/1.1,302
10.131.0.1/8037,30/Nov/2017:14:52:52,GET /login.php HTTP/1.1,200
10.131.0.1/2548,30/Nov/2017:14:52:56,GET /sign.php HTTP/1.1,200
10.131.0.1/2453,30/Nov/2017:14:53:42,GET /login.php HTTP/1.1,200
10.131.0.1/363,30/Nov/2017:14:53:43,GET /login.php HTTP/1.1,200
10.128.2.1/8221,30/Nov/2017:14:53:45,GET / HTTP/1.1,200
10.131.0.1/8445,30/Nov/2017:14:54:09,GET /login.php HTTP/1.1,200
10.131.0.1/1896,30/Nov/2017:14:54:10,GET /login.php HTTP/1.1,200
10.131.0.1/4291,30/Nov/2017:14:54:14,POST /process.php HTTP/1.1,302
